# config
# run_id,20260101_224232_27217bb4
# git_commit,726c268
# git_dirty,False
# host,Batman
# N,256
# steps,200000
# warmup,10000
# drive_amount,1.0
# kappa,10.0
# kappa_jitter,0.05
# seed,1
# topple_mode,drop
# boundary_mode,sink
# out_dir,fold_runs
# tag,foldtoy
# summary
# events,63964.0
# event_fraction,0.31982
# max_avalanche,79165.0
# mean_avalanche_nonzero,3457.3121755987745
# total_topples,230045275.0
# max_queue,37.0
# runtime_sec,2071.5323247909546
# data
t,avalanche_size
58908,0
58909,0
58910,0
58911,0
58912,0
58913,7418
58914,14175
58915,15
58916,0
58917,0
58918,0
58919,2173
58920,0
58921,78
58922,0
58923,0
58924,0
58925,186
58926,0
58927,0
58928,3122
58929,2133
58930,0
58931,4556
58932,0
58933,0
58934,0
58935,0
58936,0
58937,0
58938,0
58939,0
58940,0
58941,0
58942,122
58943,0
58944,1839
58945,0
58946,48
58947,0
58948,0
58949,558
58950,0
58951,0
58952,7007
58953,1162
58954,0
58955,706
58956,1443
58957,0
58958,0
58959,8
58960,0
58961,0
58962,38
58963,555
58964,0
58965,22128
58966,0
58967,1164
58968,13998
58969,0
58970,0
58971,0
58972,7967
58973,180
58974,0
58975,0
58976,0
58977,0
58978,665
58979,0
58980,0
58981,0
58982,2430
58983,14
58984,0
58985,71
58986,0
58987,0
58988,1
58989,0
58990,0
58991,0
58992,0
58993,0
58994,0
58995,0
58996,2748
58997,0
58998,0
58999,32
59000,50
59001,7129
59002,0
59003,0
59004,0
59005,45
59006,0
59007,611
59008,372
59009,0
59010,0
59011,0
59012,0
59013,0
59014,8980
59015,0
59016,1633
59017,0
59018,133
59019,245
59020,242
59021,2042
59022,0
59023,13
59024,0
59025,0
59026,0
59027,18909
59028,0
59029,295
59030,0
59031,0
59032,0
59033,1189
59034,26
59035,0
59036,0
59037,0
59038,23
59039,0
59040,0
59041,0
59042,0
59043,4406
59044,0
59045,0
59046,0
59047,2842
59048,19089
59049,0
59050,603
59051,0
59052,0
59053,0
59054,0
59055,2060
59056,0
59057,1799
59058,899
59059,23
59060,0
59061,0
59062,0
59063,40
59064,73
59065,0
59066,1241
59067,0
59068,5843
59069,0
59070,6749
59071,0
59072,0
59073,30
59074,0
59075,0
59076,0
59077,0
59078,0
59079,0
59080,0
59081,0
59082,355
59083,0
59084,15086
59085,0
59086,12
59087,0
59088,0
59089,0
59090,0
59091,0
59092,0
59093,14117
59094,0
59095,34
59096,6777
59097,220
59098,88
59099,44
59100,460
59101,0
59102,5446
59103,0
59104,0
59105,0
59106,0
59107,10
59108,0
59109,2033
59110,0
59111,283
59112,0
59113,0
59114,0
59115,0
59116,77
59117,0
59118,37
59119,167
59120,0
59121,0
59122,0
59123,0
59124,0
59125,0
59126,0
59127,0
59128,20
59129,5
59130,0
59131,0
59132,111
59133,6
59134,0
59135,0
59136,10
59137,0
59138,28117
59139,0
59140,756
59141,0
59142,0
59143,0
59144,0
59145,0
59146,0
59147,1299
59148,0
59149,0
59150,0
59151,0
59152,0
59153,0
59154,0
59155,0
59156,0
59157,0
59158,0
59159,0
59160,0
59161,0
59162,0
59163,0
59164,56
59165,0
59166,4422
59167,0
59168,0
59169,0
59170,6760
59171,0
59172,6457
59173,18855
59174,1047
59175,0
59176,1087
59177,8
59178,0
59179,7
59180,0
59181,0
59182,0
59183,42
59184,0
59185,0
59186,0
59187,141
59188,0
59189,4963
59190,769
59191,0
59192,3027
59193,0
59194,0
59195,0
59196,0
59197,0
59198,37
59199,0
59200,0
59201,6
59202,1196
59203,0
59204,0
59205,200
59206,0
59207,2106
59208,228
59209,0
59210,2092
59211,1163
59212,0
59213,0
59214,0
59215,1
59216,2139
59217,0
59218,373
59219,2930
59220,0
59221,0
59222,0
59223,0
59224,524
59225,0
59226,371
59227,0
59228,693
59229,0
59230,0
59231,0
59232,0
59233,12
59234,0
59235,0
59236,134
59237,0
59238,14
59239,0
59240,0
59241,0
59242,0
59243,0
59244,53641
59245,67
59246,0
59247,0
59248,0
59249,0
59250,0
59251,205
59252,341
59253,0
59254,0
59255,0
59256,0
59257,1969
59258,9382
59259,0
59260,0
59261,2185
59262,0
59263,0
59264,0
59265,0
59266,0
59267,0
59268,0
59269,0
59270,0
59271,981
59272,0
59273,0
59274,0
59275,0
59276,0
59277,1961
59278,0
59279,0
59280,0
59281,14047
59282,23
59283,0
59284,0
59285,8276
59286,0
59287,473
59288,0
59289,0
59290,8149
59291,0
59292,0
59293,0
59294,0
59295,24
59296,0
59297,5890
59298,5905
59299,513
59300,0
59301,0
59302,36
59303,0
59304,0
59305,0
59306,0
59307,0
59308,202
59309,1498
59310,31
59311,0
59312,0
59313,0
59314,0
59315,0
59316,2
59317,0
59318,0
59319,9
59320,0
59321,0
59322,0
59323,676
59324,0
59325,0
59326,193
59327,20
59328,0
59329,0
59330,0
59331,0
59332,1068
59333,0
59334,1906
59335,0
59336,0
59337,15063
59338,0
59339,0
59340,0
59341,0
59342,0
59343,0
59344,0
59345,7
59346,0
59347,0
59348,10
59349,0
59350,1615
59351,0
59352,0
59353,0
59354,0
59355,0
59356,491
59357,0
59358,8
59359,0
59360,33
59361,0
59362,0
59363,0
59364,0
59365,0
59366,0
59367,0
59368,53
59369,0
59370,0
59371,655
59372,0
59373,0
59374,1638
59375,0
59376,0
59377,0
59378,14137
59379,0
59380,39
59381,27363
59382,0
59383,0
59384,28403
59385,0
59386,0
59387,0
59388,0
59389,0
59390,0
59391,140
59392,0
59393,0
59394,0
59395,477
59396,0
59397,0
59398,180
59399,1
59400,21
59401,20
59402,0
59403,1468
59404,0
59405,0
59406,0
59407,5922
59408,0
59409,0
59410,0
59411,57
59412,885
59413,34
59414,11197
59415,4434
59416,0
59417,951
59418,0
59419,0
59420,0
59421,0
59422,0
59423,0
59424,0
59425,1791
59426,0
59427,2348
59428,0
59429,0
59430,0
59431,4631
59432,0
59433,0
59434,0
59435,1350
59436,17
59437,33
59438,0
59439,0
59440,0
59441,0
59442,186
59443,0
59444,7705
59445,0
59446,53
59447,0
59448,0
59449,0
59450,21
59451,193
59452,8
59453,0
59454,0
59455,0
59456,13868
59457,3898
59458,0
59459,805
59460,0
59461,0
59462,0
59463,37
59464,2476
59465,0
59466,0
59467,11
59468,0
59469,0
59470,0
59471,0
59472,411
59473,0
59474,0
59475,0
59476,0
59477,0
59478,35
59479,38
59480,132
59481,0
59482,8
59483,0
59484,0
59485,0
59486,0
59487,140
59488,0
59489,0
59490,6
59491,0
59492,35935
59493,0
59494,12
59495,0
59496,0
59497,0
59498,0
59499,0
59500,325
59501,36
59502,0
59503,0
59504,0
59505,20788
59506,0
59507,210
59508,0
59509,78
59510,0
59511,0
59512,0
59513,0
59514,0
59515,13
59516,50
59517,0
59518,0
59519,52
59520,0
59521,0
59522,0
59523,113
59524,0
59525,0
59526,0
59527,0
59528,0
59529,0
59530,4
59531,0
59532,0
59533,0
59534,0
59535,0
59536,1787
59537,9817
59538,0
59539,0
59540,0
59541,0
59542,0
59543,0
59544,0
59545,6
59546,429
59547,0
59548,0
59549,0
59550,42
59551,3057
59552,24
59553,7230
59554,0
59555,5500
59556,0
59557,0
59558,2
59559,0
59560,0
59561,0
59562,0
59563,0
59564,0
59565,413
59566,0
59567,13074
59568,0
59569,0
59570,0
59571,0
59572,4827
59573,0
59574,0
59575,16839
59576,0
59577,0
59578,0
59579,4
59580,0
59581,12
59582,163
59583,19
59584,1169
59585,0
59586,0
59587,0
59588,0
59589,0
59590,0
59591,0
59592,0
59593,0
59594,0
59595,10155
59596,0
59597,0
59598,0
59599,0
59600,86
59601,13
59602,0
59603,20
59604,0
59605,0
59606,17560
59607,0
59608,0
59609,0
59610,0
59611,20
59612,0
59613,0
59614,0
59615,0
59616,0
59617,258
59618,3981
59619,0
59620,0
59621,25809
59622,0
59623,0
59624,12
59625,0
59626,0
59627,0
59628,0
59629,2119
59630,44
59631,0
59632,0
59633,0
59634,0
59635,0
59636,0
59637,0
59638,0
59639,45
59640,0
59641,0
59642,0
59643,0
59644,0
59645,5139
59646,0
59647,0
59648,14
59649,10
59650,0
59651,0
59652,860
59653,0
59654,0
59655,14
59656,0
59657,0
59658,40
59659,0
59660,0
59661,11338
59662,201
59663,0
59664,0
59665,776
59666,9352
59667,2264
59668,0
59669,0
59670,0
59671,0
59672,0
59673,0
59674,0
59675,0
59676,0
59677,0
59678,4323
59679,16697
59680,9
59681,0
59682,109
59683,0
59684,0
59685,0
59686,0
59687,0
59688,0
59689,1693
59690,0
59691,0
59692,0
59693,38
59694,0
59695,0
59696,0
59697,0
59698,0
59699,21626
59700,0
59701,0
59702,0
59703,0
59704,0
59705,29119
59706,0
59707,269
59708,345
59709,0
59710,0
59711,0
59712,0
59713,0
59714,0
59715,6816
59716,0
59717,0
59718,0
59719,48
59720,6497
59721,0
59722,172
59723,18
59724,0
59725,0
59726,0
59727,28
59728,0
59729,1622
59730,0
59731,0
59732,15569
59733,0
59734,386
59735,0
59736,0
59737,0
59738,0
59739,0
59740,727
59741,12
59742,0
59743,14
59744,38
59745,0
59746,254
59747,0
59748,30
59749,723
59750,310
59751,4331
59752,0
59753,0
59754,0
59755,0
59756,0
59757,0
59758,0
59759,0
59760,0
59761,14956
59762,0
59763,1144
59764,740
59765,0
59766,0
59767,0
59768,0
59769,0
59770,0
59771,24
59772,36
59773,0
59774,0
59775,14469
59776,0
59777,0
59778,0
59779,0
59780,0
59781,296
59782,0
59783,0
59784,5387
59785,0
59786,4
59787,32
59788,0
59789,0
59790,975
59791,0
59792,0
59793,0
59794,80
59795,41
59796,0
59797,0
59798,0
59799,0
59800,0
59801,1690
59802,0
59803,12437
59804,2205
59805,90
59806,0
59807,24
59808,0
59809,12
59810,0
59811,0
59812,0
59813,0
59814,0
59815,1608
59816,19717
59817,2041
59818,7906
59819,0
59820,18
59821,0
59822,0
59823,0
59824,0
59825,0
59826,0
59827,0
59828,0
59829,0
59830,0
59831,0
59832,0
59833,8542
59834,0
59835,0
59836,0
59837,0
59838,0
59839,8
59840,0
59841,0
59842,0
59843,0
59844,0
59845,0
59846,0
59847,0
59848,282
59849,0
59850,0
59851,18796
59852,0
59853,0
59854,688
59855,0
59856,9
59857,0
59858,0
59859,0
59860,0
59861,13130
59862,0
59863,0
59864,0
59865,49
59866,0
59867,0
59868,31
59869,0
59870,0
59871,0
59872,18
59873,178
59874,48
59875,0
59876,0
59877,0
59878,0
59879,6
59880,0
59881,269
59882,3732
59883,304
59884,0
59885,0
59886,0
59887,0
59888,0
59889,0
59890,10799
59891,1202
59892,96
59893,64
59894,0
59895,0
59896,12
59897,23
59898,35
59899,0
59900,0
59901,0
59902,0
59903,279
59904,0
59905,0
59906,0
59907,587
59908,0
59909,0
59910,0
59911,0
59912,0
59913,25524
59914,0
59915,0
59916,0
59917,0
59918,0
59919,0
59920,79
59921,5927
59922,70
59923,0
59924,0
59925,1272
59926,0
59927,11
59928,108
59929,91
59930,0
59931,0
59932,493
59933,5168
59934,0
59935,2763
59936,0
59937,0
59938,34
59939,169
59940,0
59941,0
59942,0
59943,22
59944,0
59945,0
59946,0
59947,13476
59948,0
59949,12
59950,11203
59951,0
59952,236
59953,97
59954,0
59955,56
59956,0
59957,10
59958,0
59959,0
59960,0
59961,72
59962,151
59963,965
59964,0
59965,0
59966,0
59967,0
59968,0
59969,0
59970,21696
59971,20
59972,0
59973,0
59974,0
59975,0
59976,250
59977,0
59978,3672
59979,0
59980,0
59981,0
59982,0
59983,109
59984,1098
59985,0
59986,0
59987,0
59988,0
59989,52
59990,0
59991,0
59992,0
59993,0
59994,93
59995,0
59996,0
59997,0
59998,22
59999,0
60000,0
60001,0
60002,0
60003,4213
60004,0
60005,0
60006,0
60007,31484
60008,0
60009,0
60010,0
60011,162
60012,0
60013,232
60014,0
60015,0
60016,8
60017,0
60018,88
60019,0
60020,0
60021,0
60022,0
60023,0
60024,17856
60025,0
60026,1295
60027,0
60028,0
60029,0
60030,85
60031,0
60032,0
60033,0
60034,0
60035,0
60036,27
60037,1260
60038,74
60039,0
60040,0
60041,0
60042,36
60043,0
60044,1136
60045,0
60046,6558
60047,903
60048,0
60049,0
60050,379
60051,15795
60052,0
60053,0
60054,0
60055,0
60056,0
60057,0
60058,0
60059,0
60060,13
60061,50
60062,0
60063,18
60064,0
60065,3779
60066,0
60067,0
60068,0
60069,1972
60070,58
60071,0
60072,864
60073,0
60074,0
60075,0
60076,0
60077,23203
60078,0
60079,151
60080,0
60081,0
60082,0
60083,0
60084,0
60085,0
60086,0
60087,1593
60088,0
60089,0
60090,0
60091,0
60092,0
60093,1138
60094,0
60095,0
60096,0
60097,0
60098,20693
60099,0
60100,0
60101,0
60102,0
60103,0
60104,27
60105,0
60106,6567
60107,6456
60108,0
60109,2001
60110,18
60111,0
60112,0
60113,0
60114,115
60115,0
60116,0
60117,102
60118,14
60119,0
60120,0
60121,0
60122,0
60123,0
60124,270
60125,0
60126,0
60127,0
60128,0
60129,0
60130,753
60131,4011
60132,0
60133,0
60134,0
60135,0
60136,45
60137,0
60138,28
60139,0
60140,0
60141,25053
60142,831
60143,0
60144,0
60145,2781
60146,0
60147,0
60148,0
60149,0
60150,0
60151,0
60152,0
60153,0
60154,8266
60155,1586
60156,0
60157,0
60158,44
60159,0
60160,54
60161,48
60162,270
60163,58
60164,0
60165,172
60166,0
60167,0
60168,917
60169,0
60170,5505
60171,0
60172,0
60173,0
60174,0
60175,0
60176,0
60177,0
60178,0
60179,0
60180,2946
60181,0
60182,127
60183,18
60184,0
60185,24
60186,4337
60187,0
60188,1776
60189,0
60190,0
60191,0
60192,16
60193,0
60194,14
60195,0
60196,0
60197,0
60198,15
60199,8712
60200,0
60201,0
60202,10891
60203,0
60204,0
60205,23580
60206,0
60207,0
60208,0
60209,0
60210,871
60211,0
60212,0
60213,0
60214,0
60215,0
60216,0
60217,3
60218,2478
60219,5239
60220,0
60221,0
60222,1635
60223,1388
60224,0
60225,0
60226,0
60227,0
60228,0
60229,0
60230,864
60231,18
60232,0
60233,28628
60234,0
60235,78
60236,0
60237,0
60238,21200
60239,4397
60240,0
60241,0
60242,0
60243,0
60244,0
60245,0
60246,12
60247,65
60248,4
60249,243
60250,36
60251,0
60252,0
60253,0
60254,1413
60255,0
60256,0
60257,0
60258,34
60259,0
60260,0
60261,0
60262,0
60263,487
60264,0
60265,3734
60266,0
60267,0
60268,0
60269,0
60270,0
60271,0
60272,0
60273,3608
60274,8
60275,4589
60276,33
60277,0
60278,0
60279,0
60280,290
60281,0
60282,0
60283,0
60284,0
60285,149
60286,0
60287,0
60288,0
60289,0
60290,352
60291,0
60292,0
60293,81
60294,116
60295,1130
60296,0
60297,0
60298,20
60299,0
60300,10889
60301,0
60302,0
60303,0
60304,0
60305,0
60306,0
60307,0
60308,0
60309,37
60310,0
60311,0
60312,3
60313,0
60314,0
60315,32712
60316,0
60317,0
60318,0
60319,0
60320,0
60321,625
60322,0
60323,0
60324,0
60325,220
60326,0
60327,0
60328,93
60329,0
60330,20
60331,0
60332,0
60333,75
60334,17914
60335,63
60336,0
60337,0
60338,0
60339,0
60340,0
60341,0
60342,1530
60343,0
60344,0
60345,0
60346,0
60347,0
60348,2
60349,0
60350,35
60351,0
60352,0
60353,0
60354,0
60355,0
60356,0
60357,0
60358,562
60359,3
60360,62
60361,72
60362,0
60363,0
60364,311
60365,0
60366,22159
60367,0
60368,0
60369,0
60370,0
60371,699
60372,93
60373,0
60374,0
60375,0
60376,45521
60377,0
60378,37
60379,2611
60380,0
60381,0
60382,0
60383,0
60384,0
60385,0
60386,0
60387,0
60388,389
60389,0
60390,0
60391,0
60392,0
60393,750
60394,90
60395,0
60396,0
60397,0
60398,56
60399,0
60400,0
60401,0
60402,1576
60403,0
60404,1991
60405,0
60406,0
60407,0
60408,0
60409,0
60410,4462
60411,0
60412,0
60413,0
60414,0
60415,43
60416,0
60417,0
60418,0
60419,12
60420,0
60421,0
60422,9287
60423,0
60424,0
60425,0
60426,0
60427,0
60428,0
60429,0
60430,48
60431,0
60432,0
60433,0
60434,1780
60435,0
60436,1677
60437,0
60438,0
60439,0
60440,0
60441,462
60442,0
60443,0
60444,0
60445,0
60446,0
60447,0
60448,0
60449,12
60450,32217
60451,0
60452,0
60453,94
60454,1005
60455,3948
60456,0
60457,0
60458,0
60459,0
60460,0
60461,259
60462,0
60463,0
60464,0
60465,62
60466,0
60467,0
60468,0
60469,4862
60470,0
60471,3750
60472,30
60473,878
60474,0
60475,14
60476,0
60477,0
60478,0
60479,0
60480,294
60481,0
60482,25810
60483,1388
60484,4179
60485,0
60486,2233
60487,21
60488,0
60489,37
60490,0
60491,0
60492,0
60493,1276
60494,0
60495,0
60496,143
60497,4370
60498,0
60499,0
60500,0
60501,0
60502,0
60503,0
60504,0
60505,114
60506,0
60507,0
60508,0
60509,7
60510,0
60511,0
60512,765
60513,0
60514,1191
60515,0
60516,0
60517,0
60518,0
60519,0
60520,0
60521,732
60522,26
60523,0
60524,8
60525,166
60526,0
60527,0
60528,0
60529,2011
60530,0
60531,0
60532,0
60533,0
60534,0
60535,18861
60536,0
60537,0
60538,0
60539,0
60540,0
60541,2601
60542,0
60543,13025
60544,0
60545,5956
60546,0
60547,515
60548,0
60549,0
60550,0
60551,0
60552,0
60553,453
60554,0
60555,0
60556,44
60557,154
60558,76
60559,26164
60560,0
60561,241
60562,0
60563,0
60564,0
60565,18
60566,0
60567,0
60568,386
60569,0
60570,0
60571,8
60572,0
60573,36
60574,289
60575,6492
60576,0
60577,699
60578,0
60579,211
60580,0
60581,0
60582,0
60583,6196
60584,0
60585,0
60586,0
60587,0
60588,0
60589,0
60590,0
60591,0
60592,6164
60593,0
60594,0
60595,0
60596,0
60597,0
60598,0
60599,0
60600,0
60601,0
60602,0
60603,0
60604,0
60605,0
60606,40
60607,0
60608,0
60609,89
60610,2
60611,0
60612,20
60613,0
60614,3152
60615,0
60616,0
60617,0
60618,0
60619,0
60620,0
60621,0
60622,16941
60623,0
60624,0
60625,0
60626,22446
60627,55
60628,0
60629,0
60630,0
60631,0
60632,16575
60633,0
60634,13
60635,54
60636,0
60637,0
60638,454
60639,0
60640,0
60641,181
60642,56
60643,0
60644,0
60645,6
60646,53
60647,0
60648,0
60649,966
60650,5581
60651,0
60652,0
60653,0
60654,0
60655,0
60656,0
60657,0
60658,0
60659,0
60660,0
60661,0
60662,0
60663,0
60664,0
60665,0
60666,125
60667,0
60668,0
60669,0
60670,0
60671,24760
60672,2
60673,0
60674,179
60675,1016
60676,0
60677,620
60678,0
60679,318
60680,13428
60681,0
60682,0
60683,23
60684,0
60685,0
60686,0
60687,0
60688,0
60689,0
60690,0
60691,41
60692,822
60693,13
60694,0
60695,0
60696,0
60697,729
60698,189
60699,0
60700,0
60701,119
60702,0
60703,0
60704,924
60705,0
60706,0
60707,0
60708,0
60709,0
60710,62
60711,0
60712,153
60713,46
60714,0
60715,36890
60716,0
60717,0
60718,108
60719,0
60720,12858
60721,0
60722,0
60723,0
60724,391
60725,2665
60726,0
60727,0
60728,0
60729,0
60730,0
60731,0
60732,0
60733,0
60734,0
60735,430
60736,0
60737,0
60738,825
60739,0
60740,9
60741,0
60742,0
60743,0
60744,0
60745,0
60746,0
60747,0
60748,0
60749,0
60750,0
60751,0
60752,0
60753,0
60754,0
60755,274
60756,0
60757,0
60758,0
60759,0
60760,0
60761,0
60762,258
60763,14561
60764,10000
60765,911
60766,0
60767,0
60768,0
60769,1157
60770,91
60771,0
60772,1764
60773,15
60774,2
60775,0
60776,0
60777,15834
60778,0
60779,0
60780,0
60781,0
60782,118
60783,92
60784,0
60785,2094
60786,0
60787,22
60788,2758
60789,7591
60790,867
60791,37
60792,0
60793,11108
60794,261
60795,0
60796,0
60797,0
60798,0
60799,0
60800,0
60801,6
60802,0
60803,737
60804,0
60805,0
60806,0
60807,0
60808,3980
60809,91
60810,4617
60811,61
60812,0
60813,0
60814,0
60815,0
60816,0
60817,57
60818,0
60819,0
60820,0
60821,0
60822,0
60823,0
60824,0
60825,0
60826,0
60827,0
60828,28
60829,0
60830,0
60831,408
60832,26
60833,1675
60834,0
60835,0
60836,13
60837,0
60838,0
60839,0
60840,0
60841,0
60842,0
60843,0
60844,44
60845,0
60846,0
60847,0
60848,0
60849,55077
60850,0
60851,1767
60852,0
60853,0
60854,0
60855,229
60856,0
60857,0
60858,9475
60859,3695
60860,0
60861,25
60862,0
60863,0
60864,0
60865,0
60866,1459
60867,0
60868,0
60869,1163
60870,332
60871,0
60872,0
60873,0
60874,109
60875,1722
60876,531
60877,0
60878,0
60879,0
60880,0
60881,0
60882,0
60883,0
60884,3488
60885,0
60886,0
60887,0
60888,0
60889,17826
60890,33
60891,0
60892,0
60893,0
60894,0
60895,12705
60896,350
60897,20
60898,0
60899,0
60900,0
60901,0
60902,0
60903,0
60904,0
60905,0
60906,2155
60907,0
60908,0
60909,0
60910,0
60911,0
60912,11980
60913,0
60914,0
60915,0
60916,0
60917,0
60918,273
60919,6
60920,0
60921,0
60922,0
60923,783
60924,0
60925,0
60926,44
60927,0
60928,0
60929,29780
60930,43
60931,543
60932,0
60933,0
60934,0
60935,0
60936,0
60937,0
60938,0
60939,54
60940,64
60941,0
60942,0
60943,1217
60944,940
60945,0
60946,0
60947,319
60948,0
60949,0
60950,9
60951,0
60952,0
60953,0
60954,0
60955,0
60956,0
60957,0
60958,0
60959,0
60960,459
60961,0
60962,0
60963,0
60964,0
60965,0
60966,21345
60967,11030
60968,0
60969,0
60970,0
60971,0
60972,0
60973,0
60974,0
60975,0
60976,0
60977,0
60978,0
60979,0
60980,0
60981,0
60982,0
60983,20
60984,0
60985,0
60986,0
60987,9
60988,7223
60989,0
60990,0
60991,0
60992,34670
60993,9
60994,0
60995,0
60996,0
60997,50
60998,0
60999,0
61000,0
61001,0
61002,313
61003,277
61004,0
61005,0
61006,0
61007,0
61008,0
61009,0
61010,0
61011,0
61012,0
61013,10750
61014,806
61015,0
61016,0
61017,68
61018,0
61019,1372
61020,75
61021,0
61022,0
61023,0
61024,11838
61025,0
61026,1514
61027,0
61028,0
61029,0
61030,2495
61031,29
61032,0
61033,0
61034,0
61035,0
61036,0
61037,0
61038,0
61039,2
61040,0
61041,0
61042,0
61043,18396
61044,0
61045,0
61046,0
61047,0
61048,0
61049,0
61050,0
61051,0
61052,0
61053,22
61054,0
61055,285
61056,0
61057,0
61058,0
61059,0
61060,0
61061,0
61062,0
61063,0
61064,4
61065,11571
61066,0
61067,0
61068,0
61069,0
61070,0
61071,817
61072,0
61073,5
61074,0
61075,0
61076,87
61077,675
61078,0
61079,16597
61080,27
61081,10
61082,0
61083,0
61084,0
61085,0
61086,0
61087,7
61088,0
61089,29
61090,0
61091,15082
61092,0
61093,0
61094,0
61095,13
61096,0
61097,0
61098,96
61099,0
61100,0
61101,0
61102,25733
61103,0
61104,0
61105,131
61106,0
61107,0
61108,0
61109,0
61110,0
61111,0
61112,0
61113,0
61114,0
61115,0
61116,2608
61117,0
61118,0
61119,162
61120,667
61121,0
61122,0
61123,0
61124,0
61125,0
61126,16
61127,3902
61128,0
61129,0
61130,0
61131,0
61132,666
61133,0
61134,0
61135,0
61136,0
61137,0
61138,0
61139,0
61140,0
61141,8
61142,36
61143,0
61144,171
61145,0
61146,25145
61147,0
61148,0
61149,0
61150,0
61151,7337
61152,0
61153,0
61154,0
61155,0
61156,42
61157,720
61158,28
61159,8
61160,0
61161,182
61162,0
61163,0
61164,0
61165,0
61166,0
61167,14980
61168,0
61169,11506
61170,0
61171,0
61172,0
61173,0
61174,0
61175,0
61176,0
61177,0
61178,0
61179,0
61180,0
61181,3277
61182,0
61183,0
61184,0
61185,0
61186,0
61187,3323
61188,2000
61189,0
61190,0
61191,0
61192,0
61193,4289
61194,0
61195,52
61196,0
61197,26
61198,70
61199,6410
61200,0
61201,0
61202,0
61203,0
61204,0
61205,0
61206,0
61207,110
61208,0
61209,0
61210,1725
61211,0
61212,0
61213,0
61214,0
61215,24
61216,0
61217,0
61218,0
61219,0
61220,0
61221,281
61222,0
61223,27567
61224,0
61225,0
61226,0
61227,0
61228,0
61229,0
61230,0
61231,0
61232,0
61233,0
61234,44
61235,11831
61236,0
61237,0
61238,0
61239,2032
61240,0
61241,49
61242,0
61243,0
61244,0
61245,0
61246,0
61247,0
61248,0
61249,0
61250,21
61251,0
61252,9851
61253,8779
61254,0
61255,0
61256,0
61257,0
61258,0
61259,0
61260,896
61261,0
61262,0
61263,0
61264,0
61265,2702
61266,28
61267,0
61268,0
61269,0
61270,0
61271,13591
61272,0
61273,0
61274,6992
61275,0
61276,112
61277,0
61278,453
61279,2398
61280,0
61281,0
61282,0
61283,0
61284,2250
61285,18417
61286,275
61287,10782
61288,106
61289,0
61290,0
61291,0
61292,12
61293,0
61294,412
61295,996
61296,1367
61297,946
61298,0
61299,0
61300,0
61301,0
61302,184
61303,0
61304,24
61305,9684
61306,0
61307,16
61308,0
61309,0
61310,0
61311,0
61312,0
61313,0
61314,28
61315,0
61316,0
61317,233
61318,0
61319,53
61320,0
61321,0
61322,6150
61323,0
61324,0
61325,0
61326,0
61327,0
61328,241
61329,0
61330,0
61331,0
61332,0
61333,0
61334,0
61335,0
61336,0
61337,0
61338,962
61339,0
61340,0
61341,0
61342,0
61343,0
61344,0
61345,0
61346,0
61347,0
61348,0
61349,0
61350,6
61351,22
61352,0
61353,0
61354,0
61355,0
61356,0
61357,0
61358,0
61359,0
61360,1078
61361,0
61362,441
61363,0
61364,0
61365,0
61366,0
61367,0
61368,0
61369,4
61370,0
61371,0
61372,0
61373,0
61374,0
61375,0
61376,2962
61377,8555
61378,0
61379,521
61380,0
61381,1745
61382,0
61383,40989
61384,0
61385,1175
61386,0
61387,0
61388,0
61389,0
61390,4
61391,14191
61392,884
61393,87
61394,9
61395,0
61396,0
61397,0
61398,6
61399,19
61400,0
61401,0
61402,0
61403,0
61404,8883
61405,0
61406,26
61407,0
61408,0
61409,0
61410,0
61411,0
61412,1689
61413,184
61414,0
61415,1971
61416,0
61417,0
61418,0
61419,0
61420,0
61421,0
61422,0
61423,0
61424,0
61425,0
61426,318
61427,0
61428,60
61429,0
61430,0
61431,0
61432,30
61433,315
61434,2
61435,21
61436,0
61437,0
61438,0
61439,32
61440,79
61441,0
61442,0
61443,0
61444,742
61445,201
61446,0
61447,0
61448,1058
61449,0
61450,0
61451,0
61452,0
61453,0
61454,0
61455,0
61456,0
61457,0
61458,0
61459,184
61460,23
61461,0
61462,0
61463,41150
61464,0
61465,0
61466,0
61467,0
61468,0
61469,1
61470,0
61471,0
61472,0
61473,0
61474,0
61475,0
61476,0
61477,0
61478,0
61479,1221
61480,18847
61481,0
61482,402
61483,0
61484,0
61485,0
61486,474
61487,14993
61488,0
61489,7693
61490,0
61491,0
61492,0
61493,45
61494,0
61495,29
61496,0
61497,0
61498,0
61499,0
61500,49
61501,17
61502,0
61503,0
61504,0
61505,0
61506,1483
61507,3810
61508,0
61509,0
61510,0
61511,0
61512,0
61513,0
61514,0
61515,21
61516,0
61517,50
61518,17230
61519,3064
61520,0
61521,1017
61522,0
61523,0
61524,0
61525,0
61526,0
61527,5
61528,0
61529,863
61530,0
61531,9395
61532,0
61533,0
61534,2403
61535,0
61536,4214
61537,0
61538,0
61539,0
61540,1137
61541,0
61542,40
61543,0
61544,0
61545,38
61546,0
61547,0
61548,0
61549,0
61550,119
61551,3585
61552,0
61553,0
61554,0
61555,17
61556,0
61557,0
61558,0
61559,0
61560,3246
61561,16
61562,1208
61563,5
61564,1495
61565,0
61566,9833
61567,1102
61568,27
61569,0
61570,0
61571,0
61572,0
61573,0
61574,0
61575,0
61576,12
61577,3447
61578,28
61579,0
61580,450
61581,0
61582,1710
61583,0
61584,31
61585,0
61586,1435
61587,0
61588,29130
61589,0
